M047
M001,0.026452809600000002
M042,0.018874730200000002
M048
M013,0.022452809600000005
M006,0.0184528096
M046
M022,0.0184528384
M025,0.0184528384
T004
M043,0.0190196752
M012,0.0186186238
M045
M002,0.018312577
M051,0.018312007
M050
M026,0.022321719200000003
M021,0.0183217192
L001
D007,0.021846497600000004
M043,0.0143923086
M044
D009,0.022524179000000005
M022,0.022452838400000005
D004
M039,0.022317232400000005
D007,0.0183168874
M043
M012,0.0186186238
M051,0.0186183364
E002
M043,0.0150196752
M015,0.014618623800000001
T005
M022,0.0266183364
T001,0.0186186238
M042
M023,0.022618336400000005
M022,0.0186183364
L002
M042,0.0190196752
M003,0.0186186238
M027
M043,0.022613340800000003
M016,0.0146106738
L003
M011,0.018334018
M041,0.0146427276
M028
M003,0.022610569400000002
M009,0.0186105694
M029
M013,0.022610569400000002
M038,0.0188904622
M037
M001,0.022610569400000002
T004,0.0186133408
D003
M011,0.022610569400000002
M010,0.022610569400000002
M030
M005,0.022610569400000002
M051,0.0186106738
D005
M039,0.0188904622
M028,0.0148904622
M038
D005,0.0188904622
M010,0.0186105694
L005
M043,0.0186133408
M018,0.0186106738
M031
D001,0.022610673800000005
M037,0.0188904622
T003
M016,0.0186106738
M051,0.0186106738
M036
M017,0.0266106738
M011,0.0186105694
M032
M017,0.0186106738
M025,0.0186106738
M035
M028,0.0268904622
M013,0.022610569400000002
M033
D007,0.022610673800000005
M008,0.022610569400000002
M034
M017,0.0186106738
M004,0.0186105694
L004
M025,0.0263086314
M006,0.0183081046
M039
M024,0.022610673800000005
M027,0.0188904622
L006
M037,0.018486481
M029,0.014486481
F001
M043,0.0180128866
M018,0.018008518
M040
M022,0.022610673800000005
M016,0.0186106738
D006
M009,0.022444362800000003
M006,0.0184443628
M041
M028,0.0188904622
M016,0.0186106738
L007
M042,0.022613340800000003
M023,0.022610673800000005
F002
M037,0.0183433156
M027,0.0183433156
M004
M016,0.022613039600000003
M040,0.0186131722
M005
M012,0.018932656
M051,0.0186130396
D002
M043,0.022298807000000004
M051,0.022295936600000003
M011
M015,0.018932656
M001,0.018932656
M012
E002,0.022616057600000003
M022,0.022613039600000003
M003
M015,0.018932656
M025,0.0186130396
M006
M007,0.014932655999999999
M011,0.014932655999999999
T001
M003,0.018932656
M015,0.014932655999999999
M010
E002,0.022616057600000003
M037,0.022613172200000003
M013
M027,0.0186131722
M025,0.0186130396
M009
M005,0.018932656
M015,0.014932655999999999
R002
M015,0.022565443400000003
M026,0.022190123000000003
M002
M029,0.022613172200000003
M005,0.018932656
M007
D009,0.030517716400000006
T005,0.0186160576
M014
M013,0.018932656
M018,0.0186130396
D013
M018,0.022150258400000004
M006,0.018525214
I011
M009,0.022109907200000004
M021,0.021634514600000005
I012
M002,0.0181102318
M006,0.0181102318
M008
M010,0.018932656
M042,0.0186160576
M001
M008,0.026932656
M002,0.018932656
M015
M002,0.018932656
M037,0.0186131722
M023
D012,0.0348829712
M025,0.0268829712
M016
M018,0.0188829712
D001,0.0188829712
D012
M007,0.0266099838
M023,0.022882971200000005
D008
M008,0.022292325800000005
M022,0.0185943568
D009
M010,0.0344437484
M017,0.022730389400000005
D016
M015,0.0382923258
M001,0.022292325800000005
M022
D001,0.0188829712
M040,0.0186102202
D010
M021,0.030754519000000004
M029,0.0184676644
L010
M023,0.0188829712
M002,0.0186099838
M017
M025,0.0188829712
M010,0.0186099838
T002
M051,0.022882971200000005
D007,0.0188829712
R001
M026,0.0185066458
M020,0.0185066458
D007
M051,0.0188829712
M042,0.018612712
D014
M026,0.026730389400000002
M025,0.022730389400000005
D015
M017,0.022730389400000005
M018,0.022730389400000005
M018
M017,0.022882971200000005
M040,0.022610220200000003
M019
M002,0.022609983800000004
M006,0.0186099838
M021
M007,0.022609983800000004
M039,0.0186102202
M026
D012,0.0188829712
M024,0.0188829712
L009
M025,0.0188829712
M017,0.014882971200000001
M025
M016,0.0188829712
M022,0.0188829712
M024
M023,0.0268829712
M016,0.0188829712
D001
D012,0.022882971200000005
M022,0.0188829712
M020
M013,0.0266099838
D001,0.022882971200000005
L011
E002,0.0181492006
M016,0.0144670332
D011
E002,0.018295108
M012,0.018292325800000002
M051
M002,0.022609983800000004
M023,0.0188829712
