M047
M048,0.0009930934000000002
M046,0.0089930934
T004,0.0009582434000000001
M045,0.0009818332000000002
M050,0.0009853446
L001,0.0009517226000000001
M044,0.0009930934000000002
D004,0.0009835914
M043,0.0009582434000000001
E002,0.0089582434
T005,0.0089582434
M042,0.032958243400000004
L002,0.0009582434000000001
M027,0.0008175764000000001
L003,0.0007614094
M028,0.0088175764
M029,0.0088175764
M037,0.0248175764
D003,0.0008175764000000001
M030,0.0008175764000000001
D005,0.0168175764
M038,0.0168175764
L005,0.0088175764
M031,0.0008175764000000001
T003,0.0088175764
M036,0.0088175764
M032,0.0008175764000000001
M035,0.0008175764000000001
M033,0.0008175764000000001
M034,0.0088175764
L004,0.0008186275999999999
M039,0.0008175764000000001
L006,0.0007910192000000001
F001,0.0007630456
M040,0.0008175764000000001
D006,0.008841349200000001
M041,0.0008175764000000001
L007,0.0008175764000000001
F002,0.0007564992000000001
M004,0.0008176032
M005,0.0088176032
D002,0.0008128454000000001
M011,0.0008176032
M012,0.0088176032
M003,0.0168176032
M006,0.0008176032
T001,0.0088176032
M010,0.0168176032
M013,0.0168176032
M009,0.0008176032
R002,0.0007288476000000001
M002,0.0248176032
M007,0.0168176032
M014,0.0008176032
D013,0.0007865426000000001
I011,0.0006743724
I012,0.0006745502
M008,0.0088176032
M001,0.048817603200000004
M015,0.0168176032
M023,0.0088176128
M016,0.0168176128
D012,0.0328176128
D008,0.0008128502
D009,0.008841393
D016,0.0008128502
M022,0.0008176128
D010,0.0007886158000000002
L010,0.0088176128
M017,0.0168176128
T002,0.0088176128
R001,0.0007287264
D007,0.0088176128
D014,0.0008413930000000001
D015,0.008841393
M018,0.0088176128
M019,0.0248176128
M021,0.0008176128
M026,0.0088176128
L009,0.0008176128
M025,0.0088176128
M024,0.0168176128
D001,0.0168176128
M020,0.0088176128
L011,0.0007864062
D011,0.0008128502
M051,0.0008176128
M048
M047,0.0009930934000000002
M046,0.0009930934000000002
T004,0.0089582434
M045,0.0009818332000000002
M050,0.0009853446
L001,0.0009517226000000001
M044,0.0009930934000000002
D004,0.0169835914
M043,0.0009582434000000001
E002,0.0169582434
T005,0.0009582434000000001
M042,0.0089582434
L002,0.0009582434000000001
M027,0.0248175764
L003,0.0007614094
M028,0.0088175764
M029,0.0168175764
M037,0.0168175764
D003,0.0008175764000000001
M030,0.0008175764000000001
D005,0.0168175764
M038,0.0168175764
L005,0.0008175764000000001
M031,0.0008175764000000001
T003,0.0088175764
M036,0.0008175764000000001
M032,0.0008175764000000001
M035,0.0088175764
M033,0.0008175764000000001
M034,0.0008175764000000001
L004,0.0008186275999999999
M039,0.0168175764
L006,0.0007910192000000001
F001,0.0007630456
M040,0.0088175764
D006,0.0248413492
M041,0.0008175764000000001
L007,0.0008175764000000001
F002,0.0007564992000000001
M004,0.0088176032
M005,0.0008176032
D002,0.0008128454000000001
M011,0.0248176032
M012,0.0168176032
M003,0.0168176032
M006,0.0328176032
T001,0.0088176032
M010,0.0168176032
M013,0.04081760320000001
M009,0.0008176032
R002,0.0007288476000000001
M002,0.0088176032
M007,0.0088176032
M014,0.0008176032
D013,0.0007865426000000001
I011,0.0086743724
I012,0.0006745502
M008,0.0248176032
M001,0.0088176032
M015,0.0008176032
M023,0.0088176128
M016,0.0088176128
D012,0.0248176128
D008,0.0008128502
D009,0.008841393
D016,0.0008128502
M022,0.0088176128
D010,0.0087886158
L010,0.0088176128
M017,0.0248176128
T002,0.0088176128
R001,0.0007287264
D007,0.0168176128
D014,0.0008413930000000001
D015,0.0008413930000000001
M018,0.0088176128
M019,0.0248176128
M021,0.0008176128
M026,0.0088176128
L009,0.0008176128
M025,0.0168176128
M024,0.0168176128
D001,0.0088176128
M020,0.0088176128
L011,0.0007864062
D011,0.0008128502
M051,0.0168176128
M046
M047,0.0009930934000000002
M048,0.0009930934000000002
T004,0.0089582434
M045,0.0009818332000000002
M050,0.0009853446
L001,0.0009517226000000001
M044,0.0089930934
D004,0.0009835914
M043,0.0169582434
E002,0.0169582434
T005,0.0009582434000000001
M042,0.0249582434
L002,0.0009582434000000001
M027,0.0008175764000000001
L003,0.0007614094
M028,0.0088175764
M029,0.0168175764
M037,0.0088175764
D003,0.0008175764000000001
M030,0.0008175764000000001
D005,0.0168175764
M038,0.0088175764
L005,0.0088175764
M031,0.0008175764000000001
T003,0.0088175764
M036,0.0168175764
M032,0.0008175764000000001
M035,0.0008175764000000001
M033,0.0008175764000000001
M034,0.0008175764000000001
L004,0.0008186275999999999
M039,0.0008175764000000001
L006,0.0007910192000000001
F001,0.0007630456
M040,0.0088175764
D006,0.008841349200000001
M041,0.0168175764
L007,0.0008175764000000001
F002,0.0007564992000000001
M004,0.0248176032
M005,0.0008176032
D002,0.0008128454000000001
M011,0.0088176032
M012,0.0008176032
M003,0.0008176032
M006,0.0168176032
T001,0.0008176032
M010,0.0088176032
M013,0.0008176032
M009,0.0168176032
R002,0.0007288476000000001
M002,0.0088176032
M007,0.0328176032
M014,0.0168176032
D013,0.0087865426
I011,0.0006743724
I012,0.0006745502
M008,0.0168176032
M001,0.0168176032
M015,0.0088176032
M023,0.0168176128
M016,0.0008176128
D012,0.0088176128
D008,0.0008128502
D009,0.0008413930000000001
D016,0.0008128502
M022,0.0328176128
D010,0.0007886158000000002
L010,0.0008176128
M017,0.0088176128
T002,0.0168176128
R001,0.0007287264
D007,0.0008176128
D014,0.0008413930000000001
D015,0.0008413930000000001
M018,0.0168176128
M019,0.0088176128
M021,0.0008176128
M026,0.0248176128
L009,0.0088176128
M025,0.0328176128
M024,0.0248176128
D001,0.0168176128
M020,0.0088176128
L011,0.0007864062
D011,0.0008128502
M051,0.0008176128
T004
M047,0.0009859254
M048,0.0009859254
M046,0.0009859254
M045,0.000974369
M050,0.000977772
L001,0.0009424962000000001
M044,0.0009859254
D004,0.00897603
M043,0.033006558400000004
E002,0.0010065584000000002
T005,0.0090065584
M042,0.0090065584
L002,0.0010065584000000002
M027,0.0088728374
L003,0.000826881
M028,0.0008728374000000001
M029,0.0008728374000000001
M037,0.0248728374
D003,0.0008728374000000001
M030,0.0088728374
D005,0.0248728374
M038,0.0328728374
L005,0.0088728374
M031,0.0008728374000000001
T003,0.0168728374
M036,0.0088728374
M032,0.0008728374000000001
M035,0.0088728374
M033,0.0008728374000000001
M034,0.0008728374000000001
L004,0.000819086
M039,0.0088728374
L006,0.0007919116000000001
F001,0.0007641480000000001
M040,0.0088728374
D006,0.0008415596
M041,0.0088728374
L007,0.0008728374000000001
F002,0.0007579792000000001
M004,0.0248728746
M005,0.0248728746
D002,0.0008135982000000001
M011,0.0008728746000000001
M012,0.0328728746
M003,0.0088728746
M006,0.0168728746
T001,0.0248728746
M010,0.0088728746
M013,0.0168728746
M009,0.0168728746
R002,0.0008010192
M002,0.0168728746
M007,0.0088728746
M014,0.0088728746
D013,0.0007876122
I011,0.0006771152
